"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
6,6,"Agent 2",1,23956,23956,256,726,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,85674519009329,85674519011568
6,6,"Agent 2",1,23956,23956,256,726,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674519009329,85674519011568
7,7,"Agent 2",1,23956,23956,256,726,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_INSTS_LDS",0.00000000e+00,85674519057466,85674519058866
7,7,"Agent 2",1,23956,23956,256,726,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,8,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674519057466,85674519058866
8,8,"Agent 2",1,23956,23956,64,746,"micro_tk(micro_globals)",64,0,0,32,0,32,"SQ_INSTS_LDS",0.00000000e+00,85674519519948,85674519522427
8,8,"Agent 2",1,23956,23956,64,746,"micro_tk(micro_globals)",64,0,0,32,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674519519948,85674519522427
9,9,"Agent 2",1,23956,23956,512,574,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",512,0,0,8,0,32,"SQ_INSTS_LDS",0.00000000e+00,85674519671277,85674519673516
9,9,"Agent 2",1,23956,23956,512,574,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",512,0,0,8,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674519671277,85674519673516
10,10,"Agent 2",1,23956,23956,512,574,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",512,0,0,8,0,32,"SQ_INSTS_LDS",0.00000000e+00,85674519719894,85674519722453
10,10,"Agent 2",1,23956,23956,512,574,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",512,0,0,8,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674519719894,85674519722453
11,11,"Agent 2",1,23956,23956,65536,27,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"SQ_INSTS_LDS",0.00000000e+00,85674519849513,85674519856670
11,11,"Agent 2",1,23956,23956,65536,27,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674519849513,85674519856670
12,12,"Agent 2",1,23956,23956,256,1894,"Cijk_Ailk_Bljk_S_B_Bias_HA_S_SAV_UserArgs_MT32x32x32_MI16x16x1_SN_LDSB0_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA4_GRVWB4_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LBSPPA512_LBSPPB128_LBSPPM0_LPA16_LPB8_LPM0_LRVW4_LWPMn1_MIAV0_MIWT1_1_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA0_SIA3_SS1_SPO0_SRVW0_SSO0_SVW1_SK3_SKXCCM8_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGRO0_VSn1_VWA1_VWB1_WSGRA0_WSGRB0_WS64_WG32_8_1",256,26112,0,40,0,112,"SQ_INSTS_LDS",56.000000,85674571124197,85674571130275
12,12,"Agent 2",1,23956,23956,256,1894,"Cijk_Ailk_Bljk_S_B_Bias_HA_S_SAV_UserArgs_MT32x32x32_MI16x16x1_SN_LDSB0_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA4_GRVWB4_GSU0_GSUAMB_GLS0_ISA950_IU1_K1_LBSPPA512_LBSPPB128_LBSPPM0_LPA16_LPB8_LPM0_LRVW4_LWPMn1_MIAV0_MIWT1_1_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA0_SIA3_SS1_SPO0_SRVW0_SSO0_SVW1_SK3_SKXCCM8_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGRO0_VSn1_VWA1_VWB1_WSGRA0_WSGRB0_WS64_WG32_8_1",256,26112,0,40,0,112,"SQ_LDS_BANK_CONFLICT",128.000000,85674571124197,85674571130275
13,13,"Agent 2",1,23956,23956,1024,574,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",512,0,0,8,0,32,"SQ_INSTS_LDS",0.00000000e+00,85674571266170,85674571269008
13,13,"Agent 2",1,23956,23956,1024,574,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",512,0,0,8,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674571266170,85674571269008
14,14,"Agent 2",1,23956,23956,256,2084,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",256,0,0,8,0,32,"SQ_INSTS_LDS",0.00000000e+00,85674583691932,85674583694331
14,14,"Agent 2",1,23956,23956,256,2084,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",256,0,0,8,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674583691932,85674583694331
15,15,"Agent 2",1,23956,23956,128,325,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",128,0,0,8,0,64,"SQ_INSTS_LDS",0.00000000e+00,85674584632589,85674584634788
15,15,"Agent 2",1,23956,23956,128,325,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",128,0,0,8,0,64,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674584632589,85674584634788
16,16,"Agent 2",1,23956,23956,256,2259,"void at::native::vectorized_elementwise_kernel<8, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul>)",256,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,85674588071321,85674588073240
16,16,"Agent 2",1,23956,23956,256,2259,"void at::native::vectorized_elementwise_kernel<8, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<c10::BFloat16>, std::array<char*, 2ul>)",256,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674588071321,85674588073240
17,17,"Agent 2",1,23956,23956,256,2594,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul>)",256,0,0,20,0,32,"SQ_INSTS_LDS",0.00000000e+00,85674605071221,85674605074099
17,17,"Agent 2",1,23956,23956,256,2594,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul>)",256,0,0,20,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674605071221,85674605074099
18,18,"Agent 2",1,23956,23956,256,2584,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>)",256,0,0,16,0,32,"SQ_INSTS_LDS",0.00000000e+00,85674605123396,85674605126475
18,18,"Agent 2",1,23956,23956,256,2584,"void at::native::vectorized_elementwise_kernel<8, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 3ul>)",256,0,0,16,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674605123396,85674605126475
19,19,"Agent 2",1,23956,23956,256,2649,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>)",256,0,0,20,0,80,"SQ_INSTS_LDS",0.00000000e+00,85674614580036,85674614583274
19,19,"Agent 2",1,23956,23956,256,2649,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>)",256,0,0,20,0,80,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674614580036,85674614583274
20,20,"Agent 2",1,23956,23956,256,2594,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul>)",256,0,0,20,0,32,"SQ_INSTS_LDS",0.00000000e+00,85674614646085,85674614649003
20,20,"Agent 2",1,23956,23956,256,2594,"void at::native::vectorized_elementwise_kernel<8, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<c10::BFloat16, c10::BFloat16, bool, at::native::(anonymous namespace)::CompareEqFunctor<c10::BFloat16> >, std::array<char*, 2ul>)",256,0,0,20,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674614646085,85674614649003
21,21,"Agent 2",1,23956,23956,256,2902,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>)",256,0,0,20,0,80,"SQ_INSTS_LDS",0.00000000e+00,85674626758455,85674626761253
21,21,"Agent 2",1,23956,23956,256,2902,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>)",256,0,0,20,0,80,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674626758455,85674626761253
22,22,"Agent 2",1,23956,23956,256,3247,"void rocprim::ROCPRIM_300400_NS::detail::block_reduce_kernel<true, false, 8u, rocprim::ROCPRIM_300400_NS::detail::wrapped_reduce_config<rocprim::ROCPRIM_300400_NS::default_config, int>, int, hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::HIPCUB_300400_NS::detail::convert_binary_result_type_wrapper<int, hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::HIPCUB_300400_NS::Sum> >(hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::HIPCUB_300400_NS::detail::convert_binary_result_type_wrapper<int, hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::HIPCUB_300400_NS::Sum>)",256,512,0,4,0,32,"SQ_INSTS_LDS",31.000000,85674650528757,85674650530836
22,22,"Agent 2",1,23956,23956,256,3247,"void rocprim::ROCPRIM_300400_NS::detail::block_reduce_kernel<true, false, 8u, rocprim::ROCPRIM_300400_NS::detail::wrapped_reduce_config<rocprim::ROCPRIM_300400_NS::default_config, int>, int, hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::HIPCUB_300400_NS::detail::convert_binary_result_type_wrapper<int, hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::HIPCUB_300400_NS::Sum> >(hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::HIPCUB_300400_NS::detail::convert_binary_result_type_wrapper<int, hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::HIPCUB_300400_NS::Sum>)",256,512,0,4,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674650528757,85674650530836
23,23,"Agent 2",1,23956,23956,512,25,"__amd_rocclr_copyBuffer",512,0,0,8,0,32,"SQ_INSTS_LDS",0.00000000e+00,85674650648060,85674650650579
23,23,"Agent 2",1,23956,23956,512,25,"__amd_rocclr_copyBuffer",512,0,0,8,0,32,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674650648060,85674650650579
24,24,"Agent 2",1,23956,23956,256,27,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"SQ_INSTS_LDS",0.00000000e+00,85674650785915,85674650787714
24,24,"Agent 2",1,23956,23956,256,27,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674650785915,85674650787714
25,25,"Agent 2",1,23956,23956,256,27,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"SQ_INSTS_LDS",0.00000000e+00,85674650834452,85674650836291
25,25,"Agent 2",1,23956,23956,256,27,"__amd_rocclr_fillBufferAligned",256,0,0,8,0,48,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674650834452,85674650836291
26,26,"Agent 2",1,23956,23956,256,3488,"void rocprim::ROCPRIM_300400_NS::detail::init_lookback_scan_state_kernel<rocprim::ROCPRIM_300400_NS::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::ROCPRIM_300400_NS::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::ROCPRIM_300400_NS::detail::lookback_scan_state<unsigned int, false, true> const::value_type*)",256,0,0,4,0,16,"SQ_INSTS_LDS",0.00000000e+00,85674653398453,85674653400092
26,26,"Agent 2",1,23956,23956,256,3488,"void rocprim::ROCPRIM_300400_NS::detail::init_lookback_scan_state_kernel<rocprim::ROCPRIM_300400_NS::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::ROCPRIM_300400_NS::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::ROCPRIM_300400_NS::detail::lookback_scan_state<unsigned int, false, true> const::value_type*)",256,0,0,4,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674653398453,85674653400092
27,27,"Agent 2",1,23956,23956,128,3285,"void rocprim::ROCPRIM_300400_NS::detail::partition_kernel<(rocprim::ROCPRIM_300400_NS::detail::select_method)0, true, rocprim::ROCPRIM_300400_NS::detail::wrapped_partition_config<rocprim::ROCPRIM_300400_NS::default_config, (rocprim::ROCPRIM_300400_NS::detail::partition_subalgo)5, long, rocprim::ROCPRIM_300400_NS::empty_type>, hipcub::HIPCUB_300400_NS::CountingInputIterator<long, long>, rocprim::ROCPRIM_300400_NS::empty_type*, hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::ROCPRIM_300400_NS::tuple<long*, rocprim::ROCPRIM_300400_NS::empty_type>, rocprim::ROCPRIM_300400_NS::tuple<rocprim::ROCPRIM_300400_NS::empty_type*, rocprim::ROCPRIM_300400_NS::empty_type*>, rocprim::ROCPRIM_300400_NS::empty_type, rocprim::ROCPRIM_300400_NS::detail::lookback_scan_state<unsigned int, false, true>, rocprim::ROCPRIM_300400_NS::empty_type>(hipcub::HIPCUB_300400_NS::CountingInputIterator<long, long>, rocprim::ROCPRIM_300400_NS::empty_type*, hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::ROCPRIM_300400_NS::tuple<long*, rocprim::ROCPRIM_300400_NS::empty_type>, rocprim::ROCPRIM_300400_NS::tuple<rocprim::ROCPRIM_300400_NS::empty_type*, rocprim::ROCPRIM_300400_NS::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::ROCPRIM_300400_NS::empty_type, rocprim::ROCPRIM_300400_NS::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::ROCPRIM_300400_NS::detail::vsmem_t, rocprim::ROCPRIM_300400_NS::empty_type)",128,7680,0,28,0,48,"SQ_INSTS_LDS",54.000000,85674653447510,85674653451068
27,27,"Agent 2",1,23956,23956,128,3285,"void rocprim::ROCPRIM_300400_NS::detail::partition_kernel<(rocprim::ROCPRIM_300400_NS::detail::select_method)0, true, rocprim::ROCPRIM_300400_NS::detail::wrapped_partition_config<rocprim::ROCPRIM_300400_NS::default_config, (rocprim::ROCPRIM_300400_NS::detail::partition_subalgo)5, long, rocprim::ROCPRIM_300400_NS::empty_type>, hipcub::HIPCUB_300400_NS::CountingInputIterator<long, long>, rocprim::ROCPRIM_300400_NS::empty_type*, hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::ROCPRIM_300400_NS::tuple<long*, rocprim::ROCPRIM_300400_NS::empty_type>, rocprim::ROCPRIM_300400_NS::tuple<rocprim::ROCPRIM_300400_NS::empty_type*, rocprim::ROCPRIM_300400_NS::empty_type*>, rocprim::ROCPRIM_300400_NS::empty_type, rocprim::ROCPRIM_300400_NS::detail::lookback_scan_state<unsigned int, false, true>, rocprim::ROCPRIM_300400_NS::empty_type>(hipcub::HIPCUB_300400_NS::CountingInputIterator<long, long>, rocprim::ROCPRIM_300400_NS::empty_type*, hipcub::HIPCUB_300400_NS::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::ROCPRIM_300400_NS::tuple<long*, rocprim::ROCPRIM_300400_NS::empty_type>, rocprim::ROCPRIM_300400_NS::tuple<rocprim::ROCPRIM_300400_NS::empty_type*, rocprim::ROCPRIM_300400_NS::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::ROCPRIM_300400_NS::empty_type, rocprim::ROCPRIM_300400_NS::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::ROCPRIM_300400_NS::detail::vsmem_t, rocprim::ROCPRIM_300400_NS::empty_type)",128,7680,0,28,0,48,"SQ_LDS_BANK_CONFLICT",28.000000,85674653447510,85674653451068
28,28,"Agent 2",1,23956,23956,128,3318,"void rocprim::ROCPRIM_300400_NS::detail::transform_kernel<rocprim::ROCPRIM_300400_NS::detail::wrapped_transform_config<rocprim::ROCPRIM_300400_NS::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::ROCPRIM_300400_NS::identity<void> >(unsigned long*, unsigned long, int*, rocprim::ROCPRIM_300400_NS::identity<void>)",128,0,0,4,0,16,"SQ_INSTS_LDS",0.00000000e+00,85674653498446,85674653500885
28,28,"Agent 2",1,23956,23956,128,3318,"void rocprim::ROCPRIM_300400_NS::detail::transform_kernel<rocprim::ROCPRIM_300400_NS::detail::wrapped_transform_config<rocprim::ROCPRIM_300400_NS::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::ROCPRIM_300400_NS::identity<void> >(unsigned long*, unsigned long, int*, rocprim::ROCPRIM_300400_NS::identity<void>)",128,0,0,4,0,16,"SQ_LDS_BANK_CONFLICT",0.00000000e+00,85674653498446,85674653500885
